Country/area,Technology,Indicator, 2 000, 2 001, 2 002, 2 003, 2 004, 2 005, 2 006, 2 007, 2 008, 2 009, 2 010, 2 011, 2 012, 2 013, 2 014, 2 015, 2 016, 2 017, 2 018, 2 019, 2 020, 2 021
,Renewable municipal waste,Electricity capacity (MW),  4,  4,  4,  4,  4,  4,  4,  4,  4,  4,  10,  10,  10,  10,  9,  9,  9,  9,  9,  9,  9,  9
,Other solid biofuels,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  4,  4,  4,  4,  15,  15,  35,  35,  35
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),  2,  2,  3,  4,  5,  5,  6,  6,  8,  9,  9,  10,  10,  10,  10,  12,  12,  12,  12,  12,  12,  12
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Malta,Total renewable energy,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  8,  19,  32,  58,  78,  98,  116,  137,  160,  193,  201
,Hydropower,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable hydropower,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Pumped storage,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Marine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Wind,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
,Onshore wind energy,Electricity capacity (MW),,,,,,,,,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
,Offshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  5,  16,  29,  55,  75,  94,  112,  132,  155,  188,  196
,Solar photovoltaic,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  5,  16,  29,  55,  75,  94,  112,  132,  155,  188,  196
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  3,  3,  3,  3,  3,  5,  5,  5,  5,  5,  5
,Solid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  3,  3,  3,  3,  3,  5,  5,  5,  5,  5,  5
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Moldova Rep,Total renewable energy,Electricity capacity (MW),  64,  60,  60,  60,  59,  59,  56,  56,  64,  64,  64,  64,  64,  67,  69,  69,  71,  82,  106,  110,  112,  130
,Hydropower,Electricity capacity (MW),  64,  60,  60,  60,  59,  59,  56,  56,  64,  64,  64,  64,  64,  64,  64,  64,  64,  64,  64,  64,  64,  64
,Renewable hydropower,Electricity capacity (MW),  64,  60,  60,  60,  59,  59,  56,  56,  64,  64,  64,  64,  64,  64,  64,  64,  64,  64,  64,  64,  64,  64
,Pumped storage,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Marine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Wind,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  2,  9,  33,  35,  37,  51
,Onshore wind energy,Electricity capacity (MW),,,,,,,,,  0,  0,  0,  0,  0,  1,  1,  1,  2,  9,  33,  35,  37,  51
,Offshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  2,  2,  3,  5,  4,  8
,Solar photovoltaic,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  2,  2,  3,  5,  4,  8
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  3,  3,  3,  6,  6,  6,  7,  6
,Solid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  3,  3,  3,  6,  6,  6,  7,  6
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Monaco,Total renewable energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Hydropower,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable hydropower,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Pumped storage,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Marine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Wind,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Onshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Offshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar photovoltaic,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Montenegro,Total renewable energy,Electricity capacity (MW),  0,  0,  0,  0,  0,  629,  629,  629,  629,  629,  630,  630,  630,  631,  655,  665,  671,  750,  752,  800,  821,  821
,Hydropower,Electricity capacity (MW),  0,  0,  0,  0,  0,  629,  629,  629,  629,  629,  629,  629,  629,  630,  653,  662,  668,  675,  676,  676,  697,  697
,Renewable hydropower,Electricity capacity (MW),  0,  0,  0,  0,  0,  629,  629,  629,  629,  629,  629,  629,  629,  630,  653,  662,  668,  675,  676,  676,  697,  697
,Pumped storage,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Marine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Wind,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  72,  72,  118,  118,  118
,Onshore wind energy,Electricity capacity (MW),,,,,,,,,  0,  0,  0,  0,  0,  0,  0,  0,  0,  72,  72,  118,  118,  118
,Offshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  1,  2,  3,  3,  3,  4,  5,  6,  7
,Solar photovoltaic,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  1,  2,  3,  3,  3,  4,  5,  6,  7
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Netherlands,Total renewable energy,Electricity capacity (MW),  787,  838, 1 034, 1 289, 1 458, 1 634, 1 994, 2 322, 2 837, 2 960, 3 032, 3 193, 3 473, 4 169, 4 661, 5 738, 7 200, 7 924, 9 867, 12 580, 18 477, 22 954
,Hydropower,Electricity capacity (MW),  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37
,Renewable hydropower,Electricity capacity (MW),  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37,  37
,Pumped storage,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Marine,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  2,  2,  2,  2,  2,  2
,Wind,Electricity capacity (MW),  447,  486,  672,  905, 1 075, 1 224, 1 561, 1 749, 2 149, 2 222, 2 237, 2 316, 2 433, 2 713, 2 865, 3 391, 4 257, 4 202, 4 393, 4 484, 6 619, 7 801
,Onshore wind energy,Electricity capacity (MW),  447,  486,  672,  905, 1 075, 1 224, 1 453, 1 641, 1 921, 1 994, 2 009, 2 088, 2 205, 2 485, 2 637, 3 034, 3 300, 3 245, 3 436, 3 527, 4 159, 5 341
,Offshore wind energy,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  108,  108,  228,  228,  228,  228,  228,  228,  228,  357,  957,  957,  957,  957, 2 460, 2 460
,Solar,Electricity capacity (MW),  13,  21,  26,  46,  50,  51,  53,  54,  59,  69,  90,  149,  287,  650, 1 007, 1 526, 2 135, 2 911, 4 608, 7 226, 10 950, 14 249
,Solar photovoltaic,Electricity capacity (MW),  13,  21,  26,  46,  50,  51,  53,  54,  59,  69,  90,  149,  287,  650, 1 007, 1 526, 2 135, 2 911, 4 608, 7 226, 10 950, 14 249
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),  290,  294,  299,  301,  296,  322,  343,  482,  592,  632,  668,  691,  716,  769,  752,  782,  769,  772,  827,  831,  870,  865
,Solid biofuels,Electricity capacity (MW),  231,  233,  233,  236,  237,  254,  254,  347,  408,  429,  451,  457,  497,  539,  515,  543,  548,  551,  622,  628,  661,  650
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),  197,  197,  197,  200,  200,  215,  215,  253,  253,  273,  293,  325,  325,  325,  325,  325,  325,  325,  400,  389,  390,  373
,Other solid biofuels,Electricity capacity (MW),  34,  36,  36,  36,  37,  40,  40,  94,  155,  156,  158,  133,  172,  215,  190,  218,  223,  226,  222,  239,  271,  277
,Liquid biofuels,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  11,  17,  17,  17,  17,  0,  0,  0,  0,  0,  0,  0,  0,  0,
,Biogas,Electricity capacity (MW),  59,  61,  66,  65,  59,  68,  89,  124,  167,  186,  200,  217,  219,  230,  237,  239,  221,  221,  205,  203,  209,  215
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
North Macedonia,Total renewable energy,Electricity capacity (MW),  443,  443,  443,  444,  544,  544,  545,  546,  552,  553,  555,  558,  599,  624,  682,  716,  720,  731,  740,  751,  825,  963
,Hydropower,Electricity capacity (MW),  443,  443,  443,  444,  544,  544,  545,  546,  552,  553,  555,  556,  595,  617,  630,  658,  661,  671,  674,  678,  684,  822
,Renewable hydropower,Electricity capacity (MW),  443,  443,  443,  444,  544,  544,  545,  546,  552,  553,  555,  556,  595,  617,  630,  658,  661,  671,  674,  678,  684,  822
,Pumped storage,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Marine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Wind,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  37,  37,  37,  37,  37,  37,  37,  37
,Onshore wind energy,Electricity capacity (MW),,,,,,,,,  0,  0,  0,  0,  0,  0,  37,  37,  37,  37,  37,  37,  37,  37
,Offshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  4,  7,  15,  17,  17,  17,  21,  26,  94,  94
,Solar photovoltaic,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  4,  7,  15,  17,  17,  17,  21,  26,  94,  94
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  4,  5,  7,  8,  10,  10,  10
,Solid biofuels,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  2,  2,  2
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  2,  2,  2
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  4,  5,  7,  7,  8,  8,  8
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Norway,Total renewable energy,Electricity capacity (MW), 28 193, 27 746, 28 125, 28 213, 28 297, 28 913, 29 109, 29 420, 29 926, 30 082, 30 250, 30 632, 31 365, 32 002, 32 252, 32 394, 32 814, 33 251, 34 396, 35 912, 38 003, 39 769
,Hydropower,Electricity capacity (MW), 28 126, 27 679, 27 913, 27 989, 28 030, 28 549, 28 725, 28 957, 29 413, 29 539, 29 693, 29 969, 30 509, 31 033, 31 240, 31 372, 31 817, 31 912, 32 530, 32 797, 33 732, 34 813
,Renewable hydropower,Electricity capacity (MW), 28 126, 27 679, 27 913, 27 989, 28 030, 28 549, 28 725, 28 957, 29 413, 29 539, 29 693, 29 969, 30 509, 31 033, 31 240, 31 372, 31 817, 31 912, 32 530, 32 797, 33 732, 34 813
,Pumped storage,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Marine,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  2,  2,  0,  0,  0,  0,  0,  0,  0,  0,  0
,Wind,Electricity capacity (MW),  13,  13,  97,  97,  152,  265,  284,  348,  395,  423,  425,  512,  705,  818,  859,  867,  883, 1 207, 1 710, 2 914, 4 030, 4 650
,Onshore wind energy,Electricity capacity (MW),  13,  13,  97,  97,  152,  265,  284,  348,  395,  421,  423,  510,  703,  816,  857,  865,  881, 1 205, 1 708, 2 912, 4 028, 4 644
,Offshore wind energy,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  2,  6
,Solar,Electricity capacity (MW),  6,  6,  6,  7,  7,  7,  8,  8,  8,  9,  9,  10,  10,  11,  13,  15,  27,  45,  68,  120,  160,  225
,Solar photovoltaic,Electricity capacity (MW),  6,  6,  6,  7,  7,  7,  8,  8,  8,  9,  9,  10,  10,  11,  13,  15,  27,  45,  68,  120,  160,  225
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),  48,  48,  109,  120,  108,  92,  92,  107,  110,  112,  122,  140,  140,  140,  140,  140,  87,  87,  87,  81,  81,  81
,Solid biofuels,Electricity capacity (MW),  48,  48,  109,  120,  108,  92,  92,  92,  95,  97,  109,  123,  123,  123,  123,  123,  77,  77,  77,  74,  74,  74
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),  13,  13,  8,  13,  13,  13,  13,  13,  16,  18,  30,  44,  44,  44,  44,  44,  50,  50,  50,  47,  47,  47
,Other solid biofuels,Electricity capacity (MW),  35,  35,  101,  107,  95,  79,  79,  79,  79,  79,  79,  79,  79,  79,  79,  79,  27,  27,  27,  27,  27,  27
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  15,  15,  15,  13,  17,  17,  17,  17,  17,  10,  10,  10,  7,  7,  7
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Poland,Total renewable energy,Electricity capacity (MW),  837,  914,  902,  943,  964, 1 091, 1 154, 1 301, 1 547, 1 751, 2 178, 3 019, 4 094, 5 116, 5 638, 6 919, 7 881, 7 982, 8 301, 9 360, 12 275, 15 424
,Hydropower,Electricity capacity (MW), 2 183, 2 234, 2 207, 2 273, 2 282, 2 321, 2 331, 2 328, 2 335, 2 338, 2 342, 2 346, 2 351, 2 355, 2 364, 2 370, 2 385, 2 390, 2 391, 2 397, 2 400, 2 384
,Renewable hydropower,Electricity capacity (MW),  817,  868,  841,  867,  876,  915,  925,  922,  929,  932,  936,  940,  945,  949,  958,  964,  972,  967,  968,  974,  977, 1 164
,Pumped storage,Electricity capacity (MW), 1 366, 1 366, 1 366, 1 406, 1 406, 1 406, 1 406, 1 406, 1 406, 1 406, 1 406, 1 406, 1 406, 1 406, 1 406, 1 406, 1 413, 1 423, 1 423, 1 423, 1 423, 1 220
,Marine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Wind,Electricity capacity (MW),  4,  19,  32,  35,  40,  121,  172,  306,  526,  709, 1 108, 1 800, 2 564, 3 429, 3 836, 4 886, 5 747, 5 759, 5 766, 5 837, 6 298, 6 958
,Onshore wind energy,Electricity capacity (MW),  4,  19,  32,  35,  40,  121,  172,  306,  526,  709, 1 108, 1 800, 2 564, 3 429, 3 836, 4 886, 5 747, 5 759, 5 766, 5 837, 6 298, 6 958
,Offshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  2,  27,  108,  187,  287,  562, 1 539, 3 955, 6 257
,Solar photovoltaic,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  2,  27,  108,  187,  287,  562, 1 539, 3 955, 6 257
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),  16,  27,  29,  41,  48,  55,  57,  73,  92,  110,  134,  277,  583,  735,  816,  961,  974,  968, 1 004, 1 010, 1 045, 1 045
,Solid biofuels,Electricity capacity (MW),  7,  15,  15,  24,  24,  25,  25,  33,  40,  42,  53,  175,  455,  582,  629,  745,  749,  738,  778,  777,  784,  784
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  8,  22,  30,  43,  45,  50,  50
,Other solid biofuels,Electricity capacity (MW),  7,  15,  15,  24,  24,  25,  25,  33,  40,  42,  53,  175,  455,  582,  629,  737,  727,  709,  735,  732,  734,  734
,Liquid biofuels,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
,Biogas,Electricity capacity (MW),  9,  12,  14,  17,  24,  30,  32,  40,  52,  68,  81,  102,  128,  153,  187,  216,  225,  229,  225,  233,  261,  261
,Geothermal,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
Portugal,Total renewable energy,Electricity capacity (MW), 4 885, 4 947, 5 058, 5 128, 5 666, 6 417, 7 088, 7 653, 8 344, 8 958, 9 607, 10 548, 10 955, 11 143, 11 573, 12 153, 13 208, 13 541, 13 753, 14 118, 14 208, 15 061
,Hydropower,Electricity capacity (MW), 4 535, 4 560, 4 583, 4 583, 4 831, 5 017, 5 053, 5 061, 5 058, 5 091, 5 106, 5 535, 5 712, 5 661, 5 715, 6 168, 6 960, 7 226, 7 236, 7 262, 7 241, 7 241
,Renewable hydropower,Electricity capacity (MW), 4 535, 4 560, 4 583, 4 583, 4 831, 5 017, 5 053, 5 061, 5 058, 5 091, 5 106, 5 535, 5 712, 5 661, 5 715, 6 168, 6 960, 7 226, 7 236, 7 262, 7 241, 7 241
,Pumped storage,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Marine,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,
,Wind,Electricity capacity (MW),  83,  125,  190,  268,  553, 1 064, 1 681, 2 201, 2 857, 3 326, 3 796, 4 256, 4 412, 4 610, 4 857, 4 937, 5 124, 5 124, 5 172, 5 223, 5 122, 5 248
,Onshore wind energy,Electricity capacity (MW),  83,  125,  190,  268,  553, 1 064, 1 681, 2 201, 2 857, 3 326, 3 796, 4 254, 4 410, 4 608, 4 855, 4 935, 5 124, 5 124, 5 172, 5 215, 5 097, 5 223
,Offshore wind energy,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  2,  2,  2,  2,  0,  0,  0,  8,  25,  25
,Solar,Electricity capacity (MW),  1,  1,  1,  2,  2,  2,  3,  24,  59,  115,  134,  172,  238,  296,  415,  447,  513,  579,  667,  901, 1 100, 1 801
,Solar photovoltaic,Electricity capacity (MW),  1,  1,  1,  2,  2,  2,  3,  24,  59,  115,  134,  172,  238,  296,  415,  447,  513,  579,  667,  901, 1 100, 1 801
,Concentrated solar power,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Bioenergy,Electricity capacity (MW),  252,  247,  270,  261,  266,  320,  326,  342,  345,  401,  546,  560,  568,  551,  561,  577,  587,  582,  648,  702,  715,  741
,Solid biofuels,Electricity capacity (MW),  251,  246,  269,  260,  260,  312,  318,  329,  332,  381,  521,  516,  517,  496,  495,  511,  519,  512,  577,  630,  644,  666
,Bagasse,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  2,  2,  1,  0,  0,  0,  0,  0,  0,  2,  2,  2,  2,  2,  2,  2
,Renewable municipal waste,Electricity capacity (MW),  32,  32,  36,  36,  36,  39,  39,  39,  39,  39,  39,  38,  38,  38,  39,  40,  42,  41,  41,  41,  41,  41
,Other solid biofuels,Electricity capacity (MW),  219,  214,  233,  224,  224,  273,  277,  288,  292,  342,  482,  478,  479,  458,  456,  469,  475,  469,  534,  587,  601,  623
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),  1,  1,  1,  1,  6,  8,  8,  13,  13,  20,  25,  44,  51,  55,  66,  66,  68,  70,  71,  72,  71,  75
,Geothermal,Electricity capacity (MW),  14,  14,  14,  14,  14,  14,  25,  25,  25,  25,  25,  25,  25,  25,  25,  25,  25,  29,  29,  29,  29,  29
Romania,Total renewable energy,Electricity capacity (MW), 6 371, 6 273, 6 245, 6 250, 6 280, 6 292, 6 285, 6 350, 6 383, 6 389, 6 791, 7 410, 8 354, 10 098, 11 152, 11 212, 11 162, 11 145, 11 169, 11 169, 11 121, 11 138
,Hydropower,Electricity capacity (MW), 6 120, 6 122, 6 242, 6 248, 6 278, 6 289, 6 282, 6 331, 6 362, 6 450, 6 474, 6 483, 6 548, 6 610, 6 613, 6 730, 6 734, 6 692, 6 701, 6 686, 6 652, 6 655
,Renewable hydropower,Electricity capacity (MW), 6 120, 6 122, 6 242, 6 248, 6 278, 6 289, 6 282, 6 331, 6 362, 6 358, 6 382, 6 391, 6 456, 6 518, 6 521, 6 638, 6 642, 6 600, 6 609, 6 595, 6 561, 6 564
,Pumped storage,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  92,  92,  92,  92,  92,  92,  92,  92,  92,  92,  92,  92,  92
,Marine,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Wind,Electricity capacity (MW),  0,  0,  0,  0,  0,  1,  1,  3,  5,  15,  389,  988, 1 822, 2 773, 3 244, 3 130, 3 025, 3 030, 3 032, 3 038, 3 013, 3 013
,Onshore wind energy,Electricity capacity (MW),,,,,,  1,  1,  3,  5,  15,  389,  988, 1 822, 2 773, 3 244, 3 130, 3 025, 3 030, 3 032, 3 038, 3 013, 3 013
,Offshore wind energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Solar,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  41,  761, 1 293, 1 326, 1 372, 1 374, 1 386, 1 398, 1 383, 1 398
,Solar photovoltaic,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  41,  761, 1 293, 1 326, 1 372, 1 374, 1 386, 1 398, 1 383, 1 398
,Concentrated solar power,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
,Bioenergy,Electricity capacity (MW),  251,  151,  3,  2,  2,  2,  2,  16,  16,  16,  20,  30,  35,  46,  94,  118,  123,  140,  141,  139,  165,  164
,Solid biofuels,Electricity capacity (MW),  251,  151,  0,  1,  1,  1,  1,  15,  15,  15,  19,  26,  30,  35,  79,  104,  107,  119,  119,  119,  136,  135
,Bagasse,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,Electricity capacity (MW),  251,  151,  0,  1,  1,  1,  1,  15,  15,  15,  19,  26,  30,  35,  79,  104,  107,  119,  119,  119,  136,  135
,Liquid biofuels,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Biogas,Electricity capacity (MW),  0,  0,  3,  1,  1,  1,  1,  1,  1,  1,  1,  4,  5,  11,  15,  14,  16,  22,  22,  20,  30,  30
,Geothermal,Electricity capacity (MW),  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
San Marino,Total renewable energy,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
,Hydropower,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,,,,
